-0.3752  	-0.1969  	-0.8587  	-0.4865  	0.16558  	-0.5065  	-0.1433  	0.33131  	0.25279  	-0.1321  	0.68323  	0.33246  	0.16660  	-0.0526  	0.57244  	0.75558  	-0.2697  	-0.3859  	0.24663  	-0.6138  	0.65711  	1.32348  	0.04498  	1.23045  	0.37714  	-0.1961  	1.36999  	-1.1765  	-0.2339  	0.51499  	0.12027  	0.13418  	0.05611  	-0.0678  	0.44026  	-0.3590  	0.23773  	-0.1402  	-0.2896  	0.15778  	-0.3628  	0.28070  	-0.2509  	0.40049  	0.15572  	-0.0544  	-0.0508  	0.09934  	0.06962  	-0.1847  	-0.0679  	-0.0588  	-0.0479  	0.00291  	-0.0611  	0.06629  	-0.0030  	-0.0090  	-0.0107  	0.03814  	-0.0261  	-0.0072  	0.00812  	-0.0010  	0.10595  	0.09058  	0.05725  	0.02875  	-0.0479  	0.06484  	1.29279  	125.926  	115.195  	
-0.0601  	-0.1648  	-0.6416  	-0.3958  	0.24980  	-0.6184  	-0.2692  	0.51064  	0.29695  	-0.3480  	0.70456  	0.33949  	0.05724  	-0.3061  	0.62006  	0.62947  	-0.2355  	-0.3225  	0.27547  	-0.5137  	0.75105  	1.27121  	0.12778  	1.00934  	0.41460  	-0.2325  	1.31876  	-1.0548  	-0.1265  	0.58612  	0.05886  	0.13166  	0.10766  	-0.0804  	0.43654  	-0.3689  	0.26673  	-0.1007  	-0.2686  	0.17291  	-0.3296  	0.27627  	-0.2333  	0.37522  	0.15843  	-0.0520  	-0.0148  	0.02990  	0.03787  	-0.1691  	-0.0595  	-0.0528  	-0.0377  	0.00615  	-0.0578  	0.05067  	-0.0011  	-0.0100  	-0.0244  	0.03656  	-0.0367  	-0.0208  	0.02240  	0.01274  	0.10595  	0.09058  	0.05725  	0.02875  	-0.0479  	0.06484  	1.29279  	125.926  	115.195  	
0.15028  	-0.0358  	-0.2979  	-0.3931  	0.18401  	-0.7617  	-0.2889  	0.68963  	0.37061  	-0.5355  	0.58894  	0.41511  	0.06764  	-0.2553  	0.44989  	0.52800  	-0.1200  	-0.2380  	0.25861  	-0.4414  	0.77350  	1.07781  	0.24468  	0.89699  	0.46839  	-0.2227  	1.24158  	-1.0413  	-0.0395  	0.57843  	0.02431  	0.09396  	0.17710  	-0.0918  	0.31688  	-0.3754  	0.28134  	-0.0608  	-0.1978  	0.14635  	-0.2282  	0.23721  	-0.1605  	0.34034  	0.14260  	-0.0530  	0.01117  	0.01019  	0.01410  	-0.1407  	-0.0543  	-0.0472  	-0.0240  	0.00894  	-0.0535  	0.03915  	-0.0065  	-0.0160  	-0.0374  	0.03088  	-0.0387  	-0.0257  	0.03888  	0.02251  	0.10595  	0.09058  	0.05725  	0.02875  	-0.0479  	0.06484  	1.29279  	125.926  	115.195  	
0.25040  	0.02138  	-0.3443  	-0.3289  	0.20595  	-0.7690  	-0.3174  	0.74174  	0.39933  	-0.5823  	0.41183  	0.36058  	-0.0073  	-0.4495  	0.59158  	0.57974  	-0.0790  	-0.0192  	0.47834  	-0.2436  	0.71970  	1.26880  	0.26607  	0.68090  	0.63386  	-0.2068  	1.14896  	-0.9475  	0.09475  	0.61667  	-0.0717  	0.10946  	0.07158  	-0.0857  	0.35103  	-0.3604  	0.23767  	-0.0449  	-0.1791  	0.18811  	-0.1707  	0.21644  	-0.1752  	0.41198  	0.18286  	-0.0619  	0.01502  	-0.0344  	-0.0126  	-0.1691  	-0.0878  	-0.0624  	-0.0194  	-0.0092  	-0.0565  	0.04003  	-0.0031  	-0.0114  	-0.0246  	0.02228  	-0.0367  	-0.0150  	0.04114  	0.02454  	0.10595  	0.09058  	0.05725  	0.02875  	-0.0479  	0.06484  	1.29279  	125.926  	115.195  	
0.19840  	0.01006  	-0.3571  	-0.3190  	0.20589  	-0.7230  	-0.3447  	0.68065  	0.37984  	-0.6070  	0.30382  	0.37897  	-0.0263  	-0.4519  	0.72471  	0.58477  	-0.0295  	0.04168  	0.57600  	-0.2164  	0.67362  	1.39996  	0.34758  	0.71708  	0.62689  	-0.1884  	1.11056  	-1.0138  	0.14295  	0.59819  	-0.0814  	0.09041  	0.06228  	-0.0822  	0.34572  	-0.3895  	0.22665  	-0.0594  	-0.1500  	0.21832  	-0.1663  	0.21455  	-0.1666  	0.40187  	0.17711  	-0.0559  	0.01220  	-0.0388  	-0.0192  	-0.1638  	-0.0776  	-0.0633  	-0.0253  	-0.0179  	-0.0612  	0.03644  	0.00030  	-0.0078  	-0.0234  	0.02662  	-0.0366  	-0.0069  	0.04318  	0.02008  	0.10595  	0.09058  	0.05725  	0.02875  	-0.0479  	0.06484  	1.29279  	125.926  	115.195  	
0.11239  	0.06986  	-0.3301  	-0.3213  	0.11823  	-0.7062  	-0.2144  	0.57930  	0.38539  	-0.5576  	0.22387  	0.25890  	0.05061  	-0.5065  	0.83873  	0.62823  	-0.0490  	0.08636  	0.50281  	-0.2729  	0.57625  	1.35327  	0.36044  	0.70693  	0.60322  	-0.2144  	1.10990  	-1.0713  	0.17694  	0.61667  	-0.0627  	0.11146  	0.04662  	-0.0856  	0.36431  	-0.3680  	0.18345  	-0.1108  	-0.1528  	0.29911  	-0.2089  	0.21963  	-0.2042  	0.38958  	0.18745  	-0.0541  	0.02014  	-0.0537  	-0.0251  	-0.1577  	-0.0658  	-0.0629  	-0.0257  	-0.0184  	-0.0612  	0.03178  	0.00028  	-0.0098  	-0.0272  	0.03193  	-0.0371  	-0.0075  	0.04818  	0.02219  	0.10595  	0.09058  	0.05725  	0.02875  	-0.0479  	0.06484  	1.29279  	125.926  	115.195  	
0.11128  	0.08443  	-0.3195  	-0.3086  	0.15507  	-0.6497  	-0.1824  	0.60524  	0.38979  	-0.5487  	0.25675  	0.31227  	0.08841  	-0.4038  	0.67488  	0.64390  	-0.0328  	0.01328  	0.47658  	-0.3865  	0.55328  	1.28476  	0.34740  	0.83247  	0.61093  	-0.1780  	1.16668  	-1.1249  	0.02175  	0.52876  	-0.0360  	0.10251  	0.02572  	-0.0895  	0.36700  	-0.3361  	0.25804  	-0.0874  	-0.2140  	0.28730  	-0.1437  	0.19624  	-0.1837  	0.40463  	0.16696  	-0.0636  	0.01342  	-0.0082  	-0.0019  	-0.1268  	-0.0577  	-0.0562  	-0.0259  	-0.0069  	-0.0585  	0.03328  	-0.0010  	-0.0099  	-0.0259  	0.04207  	-0.0306  	-0.0160  	0.05072  	0.02362  	0.10595  	0.09058  	0.05725  	0.02875  	-0.0479  	0.06484  	1.29279  	125.926  	115.195  	
0.09868  	0.10268  	-0.4328  	-0.3079  	0.18593  	-0.6267  	-0.1165  	0.58553  	0.35917  	-0.5288  	0.19532  	0.30477  	0.13657  	-0.3466  	0.71517  	0.79520  	-0.0719  	-0.0035  	0.49047  	-0.4029  	0.53674  	1.41989  	0.26400  	0.83562  	0.67556  	-0.2015  	1.27076  	-1.1016  	0.13027  	0.62836  	-0.0661  	0.08672  	0.04558  	-0.0973  	0.38521  	-0.3095  	0.22890  	-0.1243  	-0.2147  	0.32010  	-0.1936  	0.22035  	-0.2236  	0.45212  	0.19909  	-0.0676  	0.00180  	0.00541  	0.01088  	-0.1699  	-0.0813  	-0.0668  	-0.0271  	-0.0150  	-0.0631  	0.04038  	-0.0069  	-0.0148  	-0.0166  	0.03909  	-0.0291  	-0.0063  	0.04128  	0.02981  	0.10595  	0.09058  	0.05725  	0.02875  	-0.0479  	0.06484  	1.29279  	125.926  	115.195  	
0.13583  	0.12328  	-0.3075  	-0.2810  	0.18201  	-0.6460  	0.05640  	0.59693  	0.35542  	-0.4746  	0.07621  	0.23706  	0.17179  	-0.1835  	0.70335  	0.77339  	-0.1377  	0.09230  	0.41759  	-0.2116  	0.54615  	1.17238  	0.16066  	0.59645  	0.54070  	-0.1835  	1.14457  	-0.8571  	0.37350  	0.62254  	-0.1237  	-0.0121  	0.17086  	-0.0900  	0.21123  	-0.3561  	0.02794  	-0.2028  	-0.0800  	0.27060  	-0.1524  	0.17393  	-0.2223  	0.43222  	0.22324  	-0.0632  	0.00126  	-0.0121  	0.01354  	-0.1956  	-0.0916  	-0.0733  	-0.0169  	-0.0307  	-0.0649  	0.04072  	-0.0176  	-0.0116  	-0.0171  	0.03407  	-0.0266  	0.00319  	0.04883  	0.03401  	0.10595  	0.09058  	0.05725  	0.02875  	-0.0479  	0.06484  	1.29279  	125.926  	115.195  	
0.01364  	0.07326  	-0.5325  	-0.2574  	0.20826  	-0.5748  	0.10164  	0.72978  	0.37771  	-0.3429  	0.21203  	0.30931  	0.23502  	0.02573  	0.62438  	0.58736  	-0.4457  	-0.3266  	-0.0398  	-0.5506  	0.60925  	1.00783  	-0.1663  	0.76030  	0.57115  	-0.2602  	1.28024  	-1.0706  	0.40140  	0.64284  	-0.0841  	-0.0534  	0.10257  	-0.0603  	0.15955  	-0.4295  	-0.0983  	-0.2250  	-0.2592  	0.11082  	-0.1456  	0.14943  	-0.3029  	0.49975  	0.26539  	-0.0776  	-0.0081  	-0.0018  	0.03267  	-0.2378  	-0.1130  	-0.0780  	-0.0199  	-0.0397  	-0.0606  	0.05028  	-0.0218  	-0.0064  	-0.0063  	0.01665  	-0.0290  	0.02563  	0.02692  	0.04066  	0.10595  	0.09058  	0.05725  	0.02875  	-0.0479  	0.06484  	1.29279  	125.926  	115.195  	
