-0.1447  	0.13729  	-0.6901  	-0.5311  	0.12767  	-0.7070  	-0.4737  	0.18932  	0.49900  	-0.2924  	-0.0340  	0.53727  	-0.1623  	-0.8354  	-1.3968  	0.79516  	-0.0966  	0.13045  	0.47204  	0.16818  	-0.3708  	0.63913  	-0.0149  	-0.1613  	0.26064  	0.15673  	0.12684  	0.22586  	-0.0383  	-0.1941  	-0.2605  	0.16686  	0.16065  	-0.0283  	0.13971  	0.08641  	0.12593  	-0.2218  	-0.0905  	0.29341  	0.07810  	-0.0308  	-0.1090  	0.21952  	0.10780  	-0.0096  	0.00823  	0.01241  	0.02085  	-0.0188  	-0.0378  	-0.0262  	-0.0370  	-0.0039  	-0.0025  	0.00943  	0.02210  	-0.0121  	-0.0165  	-0.0200  	-0.0446  	-0.0594  	0.03835  	0.01635  	0.10072  	-0.0951  	0.00760  	0.00878  	0.00381  	0.50331  	1.25238  	128.918  	112.080  	
-0.4405  	0.07572  	-0.7894  	-0.7252  	0.11135  	-0.8375  	-0.4609  	0.24503  	0.45639  	-0.2467  	-0.0175  	0.42790  	-0.1892  	-0.8408  	-1.5295  	0.67348  	-0.1139  	0.11304  	0.49283  	0.13060  	-0.3620  	0.68480  	0.02144  	-0.1664  	0.30678  	0.13773  	0.14226  	0.17828  	0.06259  	-0.1751  	-0.2572  	0.13464  	0.14490  	-0.0314  	0.11664  	0.12444  	0.07536  	-0.2485  	-0.0831  	0.32371  	0.04654  	-0.0258  	-0.1294  	0.20455  	0.11923  	-0.0173  	0.02834  	0.01848  	-0.0037  	-0.0197  	-0.0433  	-0.0262  	-0.0310  	-0.0015  	-0.0120  	-0.0042  	0.03285  	-0.0173  	-0.0318  	-0.0178  	-0.0475  	-0.0610  	0.03812  	0.01110  	0.10218  	-0.0983  	0.01123  	0.01020  	0.00157  	0.50402  	1.25238  	128.918  	112.080  	
-0.4412  	0.08268  	-0.7753  	-0.8042  	0.06365  	-0.8606  	-0.4843  	0.24430  	0.45766  	-0.2063  	-0.0106  	0.43393  	-0.2148  	-0.8872  	-1.5749  	0.62385  	-0.0734  	0.10747  	0.49857  	0.09981  	-0.3502  	0.69996  	0.08316  	-0.1679  	0.29953  	0.12875  	0.22501  	0.14444  	0.02275  	-0.1888  	-0.2469  	0.14384  	0.15383  	-0.0200  	0.11653  	0.08241  	0.09440  	-0.2234  	-0.0853  	0.34495  	0.04926  	-0.0308  	-0.1180  	0.20734  	0.11450  	-0.0242  	0.02763  	0.01394  	-0.0038  	-0.0193  	-0.0468  	-0.0221  	-0.0310  	0.00578  	-0.0097  	-0.0009  	0.02680  	-0.0196  	-0.0307  	-0.0152  	-0.0436  	-0.0567  	0.03811  	0.00517  	0.10303  	-0.1014  	0.01378  	0.01163  	-0.0004  	0.50397  	1.25238  	128.918  	112.080  	
-0.4560  	0.10929  	-0.6909  	-0.8534  	0.01669  	-0.8446  	-0.4771  	0.21033  	0.42371  	-0.1886  	-0.0312  	0.41852  	-0.2275  	-0.8700  	-1.5776  	0.58581  	-0.0525  	0.10756  	0.49471  	0.06342  	-0.3780  	0.70432  	0.08563  	-0.1389  	0.34235  	0.12872  	0.27033  	0.08756  	0.01236  	-0.1852  	-0.2403  	0.13194  	0.13281  	-0.0306  	0.06706  	0.12520  	0.10697  	-0.2128  	-0.0805  	0.33553  	0.07173  	-0.0159  	-0.0957  	0.20084  	0.12341  	-0.0189  	0.01661  	0.01375  	-0.0045  	-0.0109  	-0.0512  	-0.0217  	-0.0338  	0.00453  	-0.0076  	-0.0043  	0.02659  	-0.0159  	-0.0230  	-0.0232  	-0.0446  	-0.0511  	0.04238  	0.00049  	0.10329  	-0.1046  	0.01526  	0.01306  	-0.0022  	0.50317  	1.25238  	128.918  	112.080  	
-0.4068  	0.10429  	-0.6291  	-0.8185  	0.05765  	-0.8761  	-0.4696  	0.21806  	0.44014  	-0.1918  	-0.0030  	0.41973  	-0.2253  	-0.9136  	-1.5411  	0.60135  	-0.0679  	0.10732  	0.50020  	0.08541  	-0.3707  	0.69758  	0.07168  	-0.1097  	0.37123  	0.09724  	0.27115  	0.09766  	0.01820  	-0.1573  	-0.2552  	0.13098  	0.12661  	-0.0292  	0.09342  	0.12480  	0.14696  	-0.2165  	-0.0981  	0.32826  	0.06174  	-0.0093  	-0.1154  	0.20473  	0.12644  	-0.0128  	0.01493  	-0.0023  	-0.0036  	-0.0062  	-0.0498  	-0.0228  	-0.0368  	0.00674  	-0.0122  	-0.0075  	0.02973  	-0.0169  	-0.0184  	-0.0207  	-0.0472  	-0.0502  	0.04261  	0.00208  	0.10294  	-0.1079  	0.01567  	0.01450  	-0.0037  	0.50160  	1.25238  	128.918  	112.080  	
-0.1074  	0.18384  	-0.5357  	-0.4932  	0.15985  	-0.7011  	-0.4930  	0.31675  	0.49204  	-0.3082  	-0.1239  	0.52318  	-0.1535  	-0.7552  	-1.1614  	0.65012  	-0.0544  	0.08808  	0.47555  	0.09886  	-0.2782  	0.65446  	0.02009  	-0.0816  	0.37621  	0.07808  	0.33106  	0.02340  	-0.0213  	-0.1252  	-0.2577  	0.14062  	0.12430  	-0.0277  	0.20092  	0.07274  	0.17508  	-0.2112  	-0.0955  	0.36871  	0.02178  	-0.0216  	-0.1168  	0.20233  	0.12706  	-0.0151  	0.01186  	-0.0063  	-0.0041  	-0.0110  	-0.0243  	-0.0229  	-0.0446  	0.00718  	-0.0147  	-0.0010  	0.02504  	-0.0246  	-0.0265  	-0.0173  	-0.0572  	-0.0486  	0.04253  	0.01062  	0.10199  	-0.1112  	0.01500  	0.01594  	-0.0051  	0.49928  	1.25238  	128.918  	112.080  	
0.26977  	0.30894  	-0.2623  	-0.2387  	0.27267  	-0.4074  	-0.4345  	0.41066  	0.56833  	-0.4361  	-0.3381  	0.55007  	-0.0622  	-0.5156  	-0.9015  	0.80603  	-0.0756  	0.06919  	0.47347  	0.04414  	-0.1865  	0.65066  	0.05258  	-0.0907  	0.29165  	0.08666  	0.32484  	-0.0280  	-0.1022  	-0.1325  	-0.2202  	0.17169  	0.18699  	-0.0352  	0.25201  	-0.0025  	0.20702  	-0.1857  	-0.1021  	0.33207  	0.05616  	-0.0382  	-0.0740  	0.24122  	0.11766  	-0.0158  	0.01574  	0.00848  	0.01027  	-0.0121  	-0.0465  	-0.0275  	-0.0428  	-0.0018  	-0.0157  	0.01167  	0.02855  	-0.0237  	-0.0269  	-0.0236  	-0.0363  	-0.0526  	0.04740  	0.01138  	0.10044  	-0.1146  	0.01326  	0.01738  	-0.0062  	0.49620  	1.25238  	128.918  	112.080  	
0.57997  	0.37960  	-0.1347  	-0.0113  	0.28728  	-0.2079  	-0.4172  	0.41080  	0.57823  	-0.4608  	-0.5446  	0.47877  	-0.0251  	-0.4814  	-0.6959  	0.84182  	-0.0622  	0.02393  	0.48941  	0.01688  	-0.1603  	0.74790  	0.03313  	-0.1407  	0.45337  	0.04356  	0.41224  	-0.1044  	-0.0353  	-0.0643  	-0.2978  	0.21447  	0.16543  	-0.0399  	0.29596  	0.00022  	0.27679  	-0.1379  	-0.1292  	0.32535  	0.03627  	-0.0456  	-0.0488  	0.23902  	0.11008  	-0.0090  	0.00891  	0.04304  	0.02498  	-0.0204  	-0.0401  	-0.0198  	-0.0263  	0.00314  	-0.0063  	0.02245  	0.01092  	-0.0242  	-0.0336  	-0.0180  	-0.0583  	-0.0517  	0.03227  	0.00305  	0.09752  	-0.1181  	0.01035  	0.01975  	-0.0071  	0.47497  	1.25238  	128.918  	112.080  	
0.42872  	0.33484  	-0.3759  	0.26088  	0.51255  	-0.2798  	-0.4144  	0.34421  	0.50550  	-0.5017  	-0.6092  	0.53828  	-0.0149  	-0.4661  	-0.6754  	0.78683  	-0.0530  	0.03472  	0.46709  	0.09627  	-0.3430  	0.75594  	-0.1483  	-0.1549  	0.57913  	0.02487  	0.42596  	0.13146  	0.13221  	-0.0040  	-0.3449  	0.16975  	0.13251  	-0.0102  	0.29284  	0.08260  	0.15849  	-0.2040  	-0.0772  	0.36305  	-0.0416  	-0.0199  	-0.0987  	0.22266  	0.13005  	-0.0113  	0.00906  	0.01579  	0.02904  	-0.0349  	-0.0261  	-0.0215  	-0.0328  	-0.0009  	-0.0135  	0.01404  	0.02674  	-0.0172  	-0.0196  	-0.0288  	-0.0581  	-0.0551  	0.04388  	0.00227  	0.09346  	-0.1224  	0.00546  	0.02112  	-0.0075  	0.47122  	1.25238  	128.918  	112.080  	
0.31817  	0.30591  	-0.5229  	0.43124  	0.69601  	-0.3342  	-0.3834  	0.36187  	0.47314  	-0.4957  	-0.6394  	0.60595  	0.02577  	-0.3502  	-0.5997  	0.78509  	-0.1255  	0.09550  	0.42724  	0.18058  	-0.4936  	0.76507  	-0.2736  	-0.1731  	0.65936  	0.01035  	0.35289  	0.33712  	0.24246  	0.04071  	-0.3532  	0.13943  	0.12641  	-1.9233  	0.31894  	0.09146  	0.02247  	-0.2653  	-0.0189  	0.40052  	-0.0579  	-0.0067  	-0.1392  	0.19050  	0.13379  	-0.0099  	0.00499  	0.01976  	0.01639  	-0.0365  	-0.0253  	-0.0204  	-0.0311  	-0.0090  	-0.0140  	0.01548  	0.04365  	-0.0168  	-0.0154  	-0.0293  	-0.0478  	-0.0650  	0.02934  	-0.0009  	0.09092  	-0.1264  	1.90192  	0.02241  	-0.0081  	0.48114  	1.25238  	128.918  	112.080  	
